,symbol,company,cap,timing,est,report,surp,pct_surp,pct_ret,before,after,close_,ret
2019-05-21,DY,Dycom Industrie...,1332.0,bmo,0.43,0.53,0.10000000000000003,0.2325581395348839,25.25%,,,,
2019-05-21,PXS,Pyxis Tankers I...,20.0,amc,-0.1,-0.11,-0.009999999999999995,0.09999999999999987,2.78%,,,,
2019-05-21,GLNG,Golar Lng Limit...,803.0,bmo,-0.26,-0.37,-0.10999999999999999,0.4230769230769229,7.29%,,,,
2019-05-21,EV,Eaton Vance Cor...,4119.0,bmo,0.76,0.89,0.13,0.17105263157894735,7.59%,37.28,37.31,40.11,0.0008047210300430319
2019-05-21,DAVA,Endava Plc Spon...,2550.0,bmo,0.22,,,,10.06%,,,,
2019-05-21,MNRO,Monro Muffler B...,1834.0,bmo,0.51,0.51,0.0,0.0,4.15%,,,,
2019-05-21,SKY,Skyline Corpora...,1408.0,amc,0.21,0.26,0.05000000000000002,0.23809523809523814,13.87%,,,,
2019-05-21,ARCE,Arco Platform L...,1335.0,amc,0.08,,,,-3.10%,,,,
2019-05-21,CAAP,Corporacion Ame...,392.0,bmo,-0.39,,,,-1.54%,,,,
2019-05-21,OOMA,"Ooma, Inc.",277.0,amc,-0.06,-0.04,0.019999999999999997,-0.33333333333333326,-14.65%,,,,
2019-05-21,TRNS,"Transcat, Inc.",185.0,amc,0.26,0.35,0.08999999999999997,0.34615384615384603,4.11%,,,,
2019-05-21,MDWD,Mediwound Ltd.,56.0,bmo,-0.14,-0.15,-0.009999999999999981,0.0714285714285714,-3.70%,,,,
2019-05-21,SE,Sea Limited Spo...,26098.0,amc,-0.86,,,,24.06%,,,,
2019-05-20,QD,Qudian Inc. Spo...,445.0,bmo,0.39,,,,-10.23%,,,,
2019-05-20,TTM,Tata Motors Ltd...,3528.0,bmo,0.41,0.48,0.07,0.1707317073170731,5.65%,,,,
2019-05-20,IGT,International G...,1722.0,bmo,0.23,0.12,-0.11000000000000001,-0.4782608695652174,-1.78%,14.08,14.1,13.83,0.0014204545454545858
2019-05-20,PDD,Pinduoduo Inc....,74488.0,bmo,-0.28,,,,-8.46%,,,,
2019-05-20,CGEN,Compugen Ltd.,1053.0,bmo,-0.17,-0.14,0.03,-0.17647058823529405,-0.29%,,,,
2019-05-20,NDSN,Nordson Corpora...,10898.0,amc,1.59,1.54,-0.050000000000000044,-0.03144654088050314,2.50%,130.59,128.25,133.86,-0.01791867677463821
2019-05-20,SPTN,Spartannash Com...,764.0,bmo,0.23,0.24,0.009999999999999981,0.04347826086956519,-1.41%,,,,
2019-05-20,QTT,Qutoutiao Inc....,674.0,amc,-0.39,,,,3.13%,,,,
2019-05-20,ATTO,Atento S.a.,68.0,amc,0.1,-0.06,-0.16,-1.6,2.16%,,,,
2019-05-17,LX,Lexinfintech Ho...,1431.0,bmo,0.29,,,,-5.04%,,,,
2019-05-17,CAE,Cae Inc,3992.0,bmo,0.33,0.36,0.02999999999999997,0.09090909090909083,14.64%,,,,
2019-05-17,DE,Deere  Company,47592.0,bmo,3.58,3.52,-0.06000000000000005,-0.016759776536312887,-7.65%,145.99,140.0,134.82,-0.041030207548462316
2019-05-16,MANU,Manchester Unit...,675.0,bmo,-0.04,0.06,0.1,-2.5,2.81%,,,,
2019-05-16,AINV,Apollo Investme...,659.0,amc,0.45,0.47,0.019999999999999962,0.04444444444444429,0.89%,,,,
2019-05-16,NICE,Nice Ltd.,11615.0,bmo,1.11,1.18,0.06999999999999984,0.06306306306306286,8.04%,,,,
2019-05-16,FRO,Frontline Ltd.,1798.0,bmo,0.24,0.27,0.030000000000000027,0.12500000000000022,3.00%,,,,
2019-05-16,WIX,Wix.com Ltd.,11086.0,bmo,0.09,0.03,-0.06,-0.6666666666666667,-5.09%,,,,
2019-05-16,AMAT,Applied Materia...,51488.0,amc,0.66,0.7,0.039999999999999925,0.06060606060606055,2.50%,41.66,43.35,42.7,0.04056649063850237
2019-05-16,BIDU,"Baidu, Inc.",36848.0,amc,0.41,0.41,0.0,0.0,-16.52%,,,,
2019-05-16,IQ,"Iqiyi, Inc. Spo...",12171.0,amc,-0.52,,,,-6.58%,,,,
2019-05-16,NVDA,Nvidia Corporat...,218337.0,amc,0.82,0.88,0.06000000000000005,0.07317073170731714,-2.28%,160.19,158.5,156.53,-0.010549971908358824
2019-05-16,ENS,Enersys,2678.0,amc,1.42,1.43,0.010000000000000009,0.007042253521126751,-3.43%,,,,
2019-05-16,WMT,Walmart Inc.,351549.0,bmo,1.02,1.13,0.10999999999999988,0.1078431372549018,1.43%,99.88,102.83,101.31,0.029535442531037237
2019-05-16,JE,Just Energy Gro...,59.0,amc,0.19,0.15,-0.04000000000000001,-0.21052631578947367,-4.00%,,,,
2019-05-16,KEM,Kemet Corporati...,1581.0,bmo,0.96,1.05,0.09000000000000008,0.09375,16.34%,,,,
2019-05-16,VNET,"21vianet Group,...",1641.0,amc,0.03,0.01,-0.019999999999999997,-0.6666666666666666,13.51%,,,,
2019-05-16,QIWI,Qiwi Plc,850.0,bmo,0.27,0.41,0.13999999999999996,0.5185185185185184,17.23%,,,,
2019-05-16,BOXL,Boxlight Corpor...,12.0,bmo,-0.18,,,,-3.90%,,,,
2019-05-16,VJET,Voxeljet Ag,21.0,amc,-0.1,-0.13,-0.03,0.30000000000000004,-1.67%,,,,
2019-05-16,REDU,Rise Education...,170.0,amc,0.08,,,,-2.01%,,,,
2019-05-16,AGYS,"Agilysys, Inc.",455.0,amc,-0.09,-0.16,-0.07,0.7777777777777779,4.46%,,,,
2019-05-16,EXP,Eagle Materials...,2780.0,bmo,0.85,0.87,0.020000000000000018,0.0235294117647058,3.76%,88.26,92.03,91.58,0.042714706548832915
2019-05-16,ZEAL,Zealand Pharma...,1514.0,bmo,-0.18,-0.63,-0.45,2.5,-0.64%,,,,
2019-05-16,PLMR,Palomar Holding...,1805.0,amc,0.4,,,,12.80%,,,,
2019-05-16,PINS,"Pinterest, Inc....",11899.0,amc,-0.09,,,,-13.48%,,,,
2019-05-16,MGIC,Magic Software...,498.0,bmo,0.14,0.14,0.0,0.0,-0.31%,,,,
2019-05-16,MMYT,Makemytrip Limi...,1595.0,bmo,-0.33,-0.18,0.15000000000000002,-0.4545454545454546,2.35%,,,,
2019-05-15,FLO,"Flowers Foods,...",4991.0,amc,0.3,0.32,0.020000000000000018,0.06666666666666665,6.74%,21.23,21.25,22.66,0.0009420631182288641
2019-05-15,VRTU,Virtusa Corpora...,906.0,amc,0.62,0.46,-0.15999999999999998,-0.25806451612903225,-20.65%,,,,
2019-05-15,CVET,"Covetrus, Inc.",1711.0,bmo,0.17,,,,0.41%,29.16,28.24,29.28,-0.03155006858710563
2019-05-15,NFE,New Fortress En...,2329.0,bmo,-0.23,,,,2.73%,,,,
2019-05-15,FTCH,Farfetch Limite...,4707.0,amc,-0.16,,,,-10.58%,,,,
2019-05-15,ERJ,Embraerempresa...,1009.0,bmo,-0.21,-0.34,-0.13000000000000003,0.6190476190476193,-5.30%,,,,
2019-05-15,ZTO,Zto Express Cay...,18908.0,amc,0.19,0.18,-0.010000000000000009,-0.052631578947368474,3.83%,,,,
2019-05-15,NTES,"Netease, Inc.",48996.0,amc,1.86,2.75,0.8899999999999999,0.478494623655914,6.51%,,,,
2019-05-15,JACK,Jack In The Box...,1519.0,amc,0.92,0.99,0.06999999999999995,0.07608695652173902,1.28%,,,,
2019-05-15,TSEM,Tower Semicondu...,2148.0,bmo,0.3,0.3,0.0,0.0,3.90%,,,,
2019-05-15,PLCE,The Childrens P...,604.0,bmo,-0.48,0.36,0.84,-1.75,-6.90%,,,,
2019-05-15,BOOT,Boot Barn Holdi...,618.0,amc,0.27,0.32,0.04999999999999999,0.18518518518518512,0.81%,,,,
2019-05-15,RUBY,Rubius Therapeu...,519.0,bmo,-0.38,,,,1.94%,,,,
2019-05-15,CSCO,"Cisco Systems,...",201910.0,amc,0.77,0.78,0.010000000000000009,0.012987012987013102,6.66%,52.44,54.27,55.93,0.03489702517162474
2019-05-15,BABA,Alibaba Group H...,527682.0,bmo,1.05,1.28,0.22999999999999998,0.21904761904761894,1.58%,,,,
2019-05-15,M,"Macys, Inc.",1970.0,bmo,0.31,0.44,0.13,0.4193548387096775,-0.46%,21.8,22.25,21.7,0.020642201834862428
2019-05-15,VERU,Female Health C...,247.0,bmo,-0.05,-0.06,-0.009999999999999995,0.19999999999999996,-5.95%,,,,
2019-05-15,ESTA,Establishment L...,459.0,bmo,-0.4,,,,0.76%,,,,
2019-05-15,CSSE,Chicken Soup Fo...,31.0,amc,-0.07,-0.28,-0.21000000000000002,3.0,-10.55%,,,,
2019-05-15,WINMQ,Windstream Hold...,6.0,bmo,-1.82,,,,4.81%,,,,
2019-05-15,GPL,Great Panther S...,153.0,amc,-0.01,-0.02,-0.01,1.0,-0.09%,,,,
2019-05-15,MEEC,Midwest Energy...,14.0,bmo,-0.02,,,,3.70%,,,,
2019-05-15,EYES,Second Sight Me...,15.0,amc,-0.48,-0.8,-0.32000000000000006,0.6666666666666667,-8.42%,,,,
2019-05-15,QRHC,Quest Resource...,20.0,amc,-0.03,-0.01,0.019999999999999997,-0.6666666666666666,10.85%,,,,
2019-05-15,LMB,Limbach Holding...,22.0,amc,-0.09,0.28,0.37,-4.111111111111112,19.08%,,,,
2019-05-15,POLA,"Polar Power, In...",13.0,bmo,-0.02,,,,2.47%,,,,
2019-05-15,VBLT,Vascular Biogen...,52.0,bmo,-0.06,-0.12,-0.06,1.0,-2.42%,,,,
2019-05-15,CTRA,Contura Energy,70.0,bmo,3.6,0.41,-3.19,-0.8861111111111111,1.21%,,,,
2019-05-15,EDAP,Edap Tms S.a.,78.0,amc,0.01,0.01,0.0,0.0,-21.32%,,,,
2019-05-15,CLSN,Celsion Corpora...,88.0,bmo,-0.25,-0.26,-0.010000000000000009,0.040000000000000036,6.07%,,,,
2019-05-15,PERI,Perion Network...,147.0,bmo,0.04,0.05,0.010000000000000002,0.25,0.67%,,,,
2019-05-15,CHRA,Charah Solution...,55.0,bmo,0.0,,,,-39.94%,,,,
2019-05-14,AEYE,"Audioeye, Inc.",75.0,amc,-0.16,-0.28,-0.12000000000000002,0.7500000000000002,-9.35%,,,,
2019-05-14,CATB,Catabasis Pharm...,111.0,bmo,-0.6,-0.62,-0.020000000000000018,0.03333333333333344,4.91%,,,,
2019-05-14,HUD,Hudson Ltd.,466.0,bmo,0.06,,,,-1.60%,,,,
2019-05-14,RL,Ralph Lauren Co...,5568.0,bmo,0.93,1.07,0.14,0.15053763440860224,-3.66%,118.28,116.3,113.95,-0.016739939127494163
2019-05-14,A,Agilent Technol...,27293.0,amc,0.72,0.71,-0.010000000000000009,-0.01388888888888895,-11.01%,76.01,67.36,67.64,-0.11380081568214717
2019-05-14,TLRY,"Tilray, Inc.",1228.0,amc,-0.25,,,,0.33%,,,,
2019-05-14,NEWR,"New Relic, Inc....",3959.0,amc,0.06,0.13,0.07,1.166666666666667,-5.87%,107.11,100.55,100.82,-0.06124544860423864
2019-05-14,CYBR,Cyberark Softwa...,3956.0,bmo,0.41,0.56,0.15000000000000008,0.36585365853658547,1.45%,,,,
2019-05-14,ACB,Aurora Cannabis...,1428.0,amc,-0.36,,,,3.58%,,,,
2019-05-14,PAGS,Pagseguro Digit...,10401.0,amc,0.25,,,,9.38%,,,,
2019-05-14,ROSE,Klr Energy Acqu...,15.0,amc,0.06,3.16,3.1,51.66666666666667,-3.76%,,,,
2019-05-14,CPIX,Cumberland Phar...,50.0,amc,-0.11,0.11,0.22,-2.0,4.09%,,,,
2019-05-14,NLST,"Netlist, Inc.",34.0,amc,-0.03,-0.03,0.0,0.0,-8.32%,,,,
2019-05-14,GDS,Gds Holdings,6694.0,bmo,-0.13,-0.18,-0.04999999999999999,0.3846153846153846,4.97%,,,,
2019-05-14,TRWH,Twin River Worl...,636.0,amc,0.53,,,,0.10%,,,,
2019-05-14,GOSS,"Gossamer Bio, I...",806.0,bmo,-0.63,,,,-4.65%,,,,
2019-05-14,TAC,Transalta Corpo...,1611.0,bmo,-0.04,-0.17,-0.13,3.25,0.30%,,,,
2019-05-14,BEST,"Best, Inc. Spon...",2033.0,bmo,-0.1,,,,-8.66%,,,,
2019-05-14,EGHT,8x8 Inc,1507.0,amc,-0.08,-0.09,-0.009999999999999995,0.125,-5.56%,,,,
2019-05-14,DOX,Amdocs Limited,8391.0,amc,1.03,1.06,0.030000000000000027,0.029126213592232997,12.96%,53.46,56.14,60.39,0.0501309390198279
2019-05-14,FSM,Fortuna Silver...,825.0,amc,0.03,0.05,0.020000000000000004,0.6666666666666667,-8.71%,,,,
2019-05-14,VCTR,Victory Capital...,1135.0,amc,0.34,,,,4.44%,,,,
2019-05-14,AUPH,Aurinia Pharmac...,1782.0,amc,-0.16,-0.16,0.0,0.0,3.95%,,,,
2019-05-13,TME,Tencent Music E...,21098.0,amc,0.1,,,,-6.19%,,,,
2019-05-13,TTWO,Taketwo Interac...,15445.0,amc,0.77,0.86,0.08999999999999997,0.11688311688311681,3.54%,100.01,101.05,103.55,0.010398960103989552
2019-05-13,BILI,Bilibili Inc. S...,10576.0,amc,-0.13,,,,-5.06%,,,,
2019-05-13,CTEK,"Cynergistek, In...",14.0,bmo,-0.07,,,,0.88%,,,,
2019-05-13,CRMD,Cormedix Inc,115.0,amc,-0.29,-0.22,0.06999999999999998,-0.2413793103448275,-4.50%,,,,
2019-05-13,GAIN,Gladstone Inves...,367.0,amc,0.2,0.23,0.03,0.1499999999999999,-0.66%,,,,
2019-05-13,CPRX,Catalyst Pharma...,446.0,bmo,-0.13,-0.01,0.12000000000000001,-0.9230769230769231,0.64%,,,,
2019-05-13,STNE,Stoneco Ltd.,8787.0,amc,0.16,,,,-0.04%,,,,
2019-05-13,LM,"Legg Mason, Inc...",4388.0,amc,0.53,0.7,0.16999999999999993,0.320754716981132,4.39%,33.23,34.0,34.69,0.023171832681312177
2019-05-13,CPLP,Capital Product...,150.0,bmo,0.31,-0.1,-0.41000000000000003,-1.3225806451612905,-3.01%,,,,
2019-05-13,CWCO,Consolidated Wa...,224.0,bmo,0.19,0.2,0.010000000000000009,0.05263157894736836,0.08%,,,,
2019-05-13,STE,Steris Plc,14070.0,amc,1.44,1.53,0.09000000000000008,0.0625,4.45%,125.07,127.05,130.64,0.0158311345646438
2019-05-13,MIME,Mimecast Limite...,2612.0,amc,0.09,0.07,-0.01999999999999999,-0.2222222222222221,-2.95%,,,,
2019-05-13,KRNT,Kornit Digital...,1904.0,amc,0.06,0.03,-0.03,-0.5,-0.91%,,,,
2019-05-13,IIIV,"I3 Verticals, I...",792.0,amc,0.19,,,,2.28%,,,,
2019-05-13,HOLI,Hollysys Automa...,754.0,amc,0.39,0.46,0.07,0.17948717948717952,1.45%,,,,
2019-05-10,CLNY,"Colony Capital,...",969.0,bmo,0.13,-0.21,-0.33999999999999997,-2.615384615384615,-0.20%,5.06,4.94,5.05,-0.02371541501976271
2019-05-10,JD,"Jd.com, Inc.",79260.0,bmo,0.13,0.33,0.2,1.5384615384615383,2.40%,,,,
2019-05-10,ENB,Enbridge Inc,65715.0,bmo,0.52,0.61,0.08999999999999997,0.1730769230769229,0.82%,,,,
2019-05-10,ABR,Arbor Realty Tr...,928.0,bmo,0.27,0.33,0.06,0.2222222222222221,1.16%,,,,
2019-05-10,AGEN,Agenus Inc.,624.0,bmo,-0.3,0.12,0.42,-1.4,-0.69%,,,,
2019-05-10,LIN,Linde Plc,106266.0,bmo,1.54,1.69,0.1499999999999999,0.09740259740259738,4.75%,173.35,174.63,181.59,0.007383905393712142
2019-05-10,NS,Nustar Energy L...,1897.0,bmo,0.32,0.14,-0.18,-0.5625,7.77%,,,,
2019-05-10,MAR,Marriott Intern...,28697.0,bmo,1.34,1.41,0.06999999999999984,0.05223880597014907,-2.78%,135.47,130.88,131.71,-0.03388204030412645
2019-05-10,SCM,Stellus Capital...,157.0,bmo,0.35,0.34,-0.009999999999999953,-0.02857142857142847,-0.98%,,,,
2019-05-10,OCUL,Ocular Therapeu...,376.0,bmo,-0.42,-0.45,-0.030000000000000027,0.0714285714285714,0.55%,,,,
2019-05-10,EFX,"Equifax, Inc.",18640.0,amc,1.19,1.2,0.010000000000000009,0.008403361344537785,0.30%,119.4,116.5,116.43,-0.024288107202680154
2019-05-10,ERF,Enerplus Corpor...,599.0,bmo,0.2,0.23,0.03,0.1499999999999999,3.51%,,,,
2019-05-10,AY,Atlantica Yield...,2662.0,bmo,-0.05,-0.09,-0.039999999999999994,0.7999999999999998,1.22%,,,,
2019-05-10,CLMT,Calumet Special...,200.0,bmo,-0.35,-0.01,0.33999999999999997,-0.9714285714285714,9.70%,,,,
2019-05-10,SSP,E.w. Scripps Co...,706.0,bmo,-0.06,-0.04,0.019999999999999997,-0.33333333333333326,-6.74%,,,,
2019-05-09,MCFT,Mastercraft Boa...,280.0,bmo,0.67,0.78,0.10999999999999999,0.16417910447761197,4.10%,,,,
2019-05-09,CAH,Cardinal Health...,15969.0,bmo,1.43,1.59,0.16000000000000014,0.1118881118881121,0.87%,49.71,48.05,50.14,-0.03339368336350845
2019-05-09,CRON,Cronos Group In...,2278.0,bmo,-0.02,,,,-8.86%,,,,
2019-05-09,TTD,The Trade Desk...,14350.0,bmo,0.25,0.49,0.24,0.96,-14.49%,222.11,218.0,189.92,-0.018504344694070585
2019-05-09,INTT,Intest Corporat...,33.0,amc,0.16,0.14,-0.01999999999999999,-0.12499999999999989,-20.09%,,,,
2019-05-09,DUK,Duke Energy Cor...,62855.0,bmo,1.21,1.24,0.030000000000000027,0.024793388429751984,-1.10%,87.8,88.68,86.83,0.010022779043280305
2019-05-09,NOG,Northern Oil An...,316.0,amc,0.12,0.07,-0.04999999999999999,-0.41666666666666663,-2.16%,,,,
2019-05-09,WYNN,"Wynn Resorts, L...",8983.0,amc,1.59,1.61,0.020000000000000018,0.012578616352201255,-4.72%,136.33,129.34,129.89,-0.05127264725298908
2019-05-09,DBX,"Dropbox, Inc.",9326.0,amc,0.06,,,,1.16%,23.23,24.79,23.5,0.06715454154111056
2019-05-09,HIMX,Himax Technolog...,511.0,bmo,-0.03,-0.01,0.019999999999999997,-0.6666666666666666,4.78%,,,,
2019-05-09,VSH,Vishay Intertec...,2350.0,bmo,0.5,0.51,0.010000000000000009,0.020000000000000018,-5.05%,,,,
2019-05-09,AAXN,Axon Enterprise...,4544.0,amc,0.16,0.21,0.04999999999999999,0.3125,-4.50%,,,,
2019-05-09,GNL,Global Net Leas...,1255.0,bmo,0.5,0.44,-0.06,-0.12,-0.90%,,,,
2019-05-09,MT,Arcelormittal,9736.0,amc,0.88,0.53,-0.35,-0.3977272727272727,-2.22%,,,,
2019-05-09,AEE,Ameren Corporat...,18450.0,bmo,0.7,0.78,0.08000000000000007,0.11428571428571432,0.76%,71.36,71.39,71.9,0.000420403587443996
2019-05-09,GPRO,"Gopro, Inc.",742.0,amc,-0.09,-0.07,0.01999999999999999,-0.2222222222222221,-3.90%,,,,
2019-05-09,MAIN,Main Street Cap...,2024.0,amc,0.62,0.64,0.020000000000000018,0.032258064516129004,2.17%,,,,
2019-05-09,BKNG,Booking Holding...,67103.0,amc,11.26,11.17,-0.08999999999999986,-0.007992895204262829,5.40%,1736.03,1825.0,1829.85,0.051249114358622894
2019-05-09,ALRM,Alarm.com Holdi...,2305.0,amc,0.32,0.34,0.020000000000000018,0.0625,-8.22%,,,,
2019-05-09,HSC,Harsco Corporat...,880.0,bmo,0.24,0.29,0.04999999999999999,0.20833333333333326,19.85%,,,,
2019-05-09,PLYM,Plymouth Ind Re...,220.0,bmo,0.59,0.55,-0.039999999999999925,-0.06779661016949146,-1.26%,,,,
2019-05-09,CRBP,Corbus Pharmace...,541.0,bmo,0.02,-0.43,-0.45,-22.5,-8.32%,,,,
2019-05-09,TRXC,"Transenterix, I...",22.0,amc,-1.17,-1.17,0.0,0.0,-38.57%,,,,
2019-05-09,ELY,Callaway Golf C...,1442.0,amc,0.49,0.63,0.14,0.2857142857142858,-5.94%,,,,
2019-05-09,YELP,Yelp Inc.,1563.0,amc,0.02,0.02,0.0,0.0,-14.37%,,,,
2019-05-08,ET,Energy Transfer...,21950.0,amc,0.36,0.37,0.010000000000000009,0.0277777777777779,-1.33%,,,,
2019-05-08,FOSL,"Fossil Group, I...",154.0,amc,-0.53,-0.42,0.11000000000000004,-0.20754716981132082,13.18%,,,,
2019-05-08,VRS,Verso Corporati...,504.0,bmo,0.35,1.03,0.68,1.942857142857143,-0.53%,,,,
2019-05-08,ETSY,"Etsy, Inc.",9611.0,amc,0.14,0.24,0.09999999999999998,0.714285714285714,-10.75%,68.08,63.25,60.76,-0.07094594594594594
2019-05-08,PSEC,Prospect Capita...,1873.0,amc,0.21,0.21,0.0,0.0,0.45%,,,,
2019-05-08,CHK,Chesapeake Ener...,127.0,bmo,30.0,28.0,-2.0,-0.06666666666666665,3.96%,2.78,2.68,2.89,-0.03597122302158262
2019-05-08,CTL,"Centurylink, In...",10788.0,amc,0.27,0.34,0.07,0.2592592592592593,-4.99%,11.43,11.01,10.86,-0.03674540682414695
2019-05-08,HEAR,Turtle Beach Co...,154.0,amc,0.03,0.13,0.1,3.333333333333334,-1.76%,,,,
2019-05-08,DIS,The Walt Disney...,211875.0,amc,1.59,1.61,0.020000000000000018,0.012578616352201255,-1.04%,134.99,135.03,133.59,0.0002963182457960123
2019-05-08,ROKU,"Roku, Inc.",13139.0,amc,-0.24,,,,28.11%,64.92,70.0,83.17,0.07825015403573632
2019-05-08,ALB,Albemarle Corpo...,8136.0,amc,1.21,1.23,0.020000000000000018,0.016528925619834656,0.04%,72.58,71.54,72.61,-0.014329016257922156
2019-05-08,MEET,"Meet Group, Inc...",444.0,bmo,0.09,0.09,0.0,0.0,-12.74%,,,,
2019-05-08,MPC,Marathon Petrol...,22850.0,bmo,0.01,-0.09,-0.09999999999999999,-10.0,-7.07%,59.43,57.88,55.23,-0.0260811038196197
2019-05-08,EGAN,Egain Corporati...,319.0,amc,0.03,0.06,0.03,1.0,-14.00%,,,,
2019-05-08,ACRX,Acelrx Pharmace...,112.0,amc,-0.23,-0.17,0.06,-0.26086956521739124,-9.40%,,,,
2019-05-08,STMP,Stamps.com Inc....,3385.0,amc,1.07,1.23,0.15999999999999992,0.14953271028037385,-55.75%,,,,
2019-05-08,HMC,Honda Motor Co....,45837.0,bmo,0.53,-0.07,-0.6000000000000001,-1.1320754716981132,-3.08%,,,,
2019-05-08,NKTR,Nektar Therapeu...,3862.0,amc,-0.71,-0.68,0.029999999999999916,-0.042253521126760396,7.49%,32.98,32.98,35.45,0.0
2019-05-08,TCP,"Tc Pipelines, L...",2506.0,bmo,1.12,1.28,0.15999999999999992,0.1428571428571428,3.51%,,,,
2019-05-08,PLUG,"Plug Power, Inc...",1365.0,bmo,-0.08,-0.15,-0.06999999999999999,0.875,-2.02%,,,,
2019-05-08,MPLX,Mplx Lp,20103.0,bmo,0.59,0.61,0.020000000000000018,0.033898305084745894,-3.57%,,,,
2019-05-08,CCR,Consol Coal Res...,118.0,bmo,0.45,0.54,0.09000000000000002,0.19999999999999996,-1.83%,,,,
2019-05-08,STWD,Starwood Proper...,3743.0,bmo,0.53,0.28,-0.25,-0.4716981132075472,-2.48%,22.98,22.5,22.41,-0.02088772845953002
2019-05-08,AAOI,Applied Optoele...,180.0,amc,-0.21,-0.27,-0.060000000000000026,0.2857142857142858,-9.37%,,,,
2019-05-07,MTCH,"Match Group, In...",25300.0,amc,0.33,0.49,0.15999999999999998,0.48484848484848486,12.44%,60.37,63.29,67.88,0.048368394898128164
2019-05-07,OHI,Omega Healthcar...,7066.0,amc,0.73,0.76,0.030000000000000027,0.041095890410958846,2.65%,35.05,35.32,35.98,0.0077032810271042695
2019-05-07,EA,Electronic Arts...,35595.0,amc,0.97,1.41,0.43999999999999995,0.45360824742268036,1.24%,92.73,99.11,93.88,0.06880189798339265
2019-05-07,DNR,Denbury Resourc...,108.0,bmo,0.08,0.1,0.020000000000000004,0.25,-5.83%,,,,
2019-05-07,CROX,"Crocs, Inc.",1930.0,bmo,0.25,0.36,0.10999999999999999,0.43999999999999995,-4.94%,,,,
2019-05-07,TRIP,"Tripadvisor, In...",2587.0,amc,0.31,0.36,0.04999999999999999,0.16129032258064502,-11.41%,54.94,51.45,48.67,-0.06352384419366575
2019-05-07,EDIT,Editas Medicine...,1489.0,amc,-0.57,-0.6,-0.030000000000000027,0.05263157894736836,1.82%,,,,
2019-05-07,LADR,Ladder Capital...,962.0,amc,0.41,0.4,-0.009999999999999953,-0.024390243902438935,-5.76%,,,,
2019-05-07,HCHC,"Hc2 Holdings, I...",123.0,amc,-0.55,-0.04,0.51,-0.9272727272727272,8.87%,,,,
2019-05-07,LITE,Lumentum Holdin...,5492.0,bmo,0.85,0.91,0.06000000000000005,0.07058823529411762,-1.84%,,,,
2019-05-07,INGN,"Inogen, Inc",838.0,amc,0.29,0.24,-0.04999999999999999,-0.1724137931034483,-25.62%,,,,
2019-05-07,BUD,Anheuserbusch I...,94529.0,bmo,1.27,1.27,0.0,0.0,-4.00%,,,,
2019-05-07,ATH,Athene Holding...,5135.0,bmo,1.7,1.5,-0.19999999999999996,-0.11764705882352944,-5.58%,45.85,43.75,43.29,-0.04580152671755733
2019-05-07,CWEN,Clearway Energy...,4369.0,bmo,0.02,-0.18,-0.19999999999999998,-10.0,-0.38%,,,,
2019-05-07,GTE,Gran Tierra Ene...,87.0,bmo,0.05,0.01,-0.04,-0.8,-5.70%,,,,
2019-05-07,OPK,"Opko Health, In...",1527.0,amc,-0.07,-0.14,-0.07,1.0,-11.44%,,,,
2019-05-07,VCEL,Vericel Corpora...,649.0,bmo,-0.07,-0.07,0.0,0.0,-5.98%,,,,
2019-05-07,REGN,Regeneron Pharm...,67420.0,bmo,5.52,4.45,-1.0699999999999994,-0.1938405797101448,-6.34%,344.23,333.0,322.4,-0.0326235365889086
2019-05-07,TWO,Two Harbors Inv...,1236.0,amc,0.48,0.49,0.010000000000000009,0.02083333333333326,-0.22%,13.49,13.73,13.46,0.01779095626389915
2019-05-07,EMR,Emerson Electri...,36458.0,bmo,0.84,0.84,0.0,0.0,-3.73%,70.15,67.5,67.53,-0.037776193870278085
2019-05-07,VGR,Vector Group Lt...,1693.0,bmo,0.14,0.08,-0.06000000000000001,-0.4285714285714286,-2.35%,,,,
2019-05-07,MCHP,Microchip Techn...,23000.0,bmo,1.39,1.48,0.09000000000000008,0.06474820143884896,-2.92%,96.98,95.75,94.15,-0.012683027428335825
2019-05-07,DDD,3d Systems Corp...,876.0,amc,-0.01,-0.09,-0.08,8.0,-18.79%,,,,
2019-05-07,ATKR,Atkore Internat...,1267.0,bmo,0.77,,,,1.83%,,,,
2019-05-06,CAPL,Crossamerica Pa...,572.0,amc,0.08,0.0,-0.08,-1.0,-8.24%,,,,
2019-05-06,SEDG,Solaredge Techn...,7043.0,amc,0.62,0.64,0.020000000000000018,0.032258064516129004,22.70%,,,,
2019-05-06,BHC,Bausch Health C...,6557.0,bmo,0.89,1.03,0.14,0.1573033707865168,8.70%,,,,
2019-05-06,BSM,Black Stone Min...,1306.0,amc,0.25,0.02,-0.23,-0.92,1.02%,,,,
2019-05-06,KLAC,Kla Corporation...,27282.0,amc,1.63,1.8,0.17000000000000015,0.10429447852760743,-6.14%,124.61,119.55,116.96,-0.040606692881791195
2019-05-06,AIG,American Intern...,25890.0,amc,1.07,1.58,0.51,0.47663551401869153,6.77%,47.11,50.74,50.3,0.07705370409679468
2019-05-06,GLUU,Glu Mobile Inc....,1513.0,amc,0.05,0.05,0.0,0.0,-18.18%,,,,
2019-05-06,HTZ,Hertz Global Ho...,142.0,amc,-1.32,-0.99,0.33000000000000007,-0.25,-8.47%,,,,
