startdatetime,ticker,companyshortname,startdatetime,startdatetimetype,epsestimate,epsactual,epssurprisepct,gmtOffsetMilliSeconds,quoteType
2020-03-16,ACEL,"Accel Entertainment, Inc.",2020-03-16T04:00:00.000Z,TNS,,,,0,EQUITY
2020-03-16,SZGPF,Salzgitter AG,2020-03-16T04:00:00.000Z,TNS,-2.83,-3.83,-35.19,0,EQUITY
2020-03-16,ATCXW,Atlas Technical Consultants Inc,2020-03-16T20:05:00.000Z,TAS,,,,0,EQUITY
2020-03-16,TEO,Telecom Argentina S.A.,2020-03-16T04:00:00.000Z,TNS,0.06,-0.33,-656.66,0,EQUITY
2020-03-16,AVEO,"AVEO Pharmaceuticals, Inc.",2020-03-16T04:00:00.000Z,TNS,-0.59,-0.28,52.54,0,EQUITY
2020-03-16,ARVN,"Arvinas, Inc.",2020-03-16T04:00:00.000Z,TNS,-0.56,-0.56,-0.9,0,EQUITY
2020-03-16,ALNA,"Allena Pharmaceuticals, Inc.",2020-03-16T04:00:00.000Z,TNS,-0.53,-0.47,11.65,0,EQUITY
2020-03-16,AESE,Allied Esports Entertainment Inc.,2020-03-16T04:00:00.000Z,TNS,-0.09,-0.24,-166.67,0,EQUITY
2020-03-16,AVRO,"AVROBIO, Inc.",2020-03-16T04:00:00.000Z,TNS,-0.59,-0.72,-21.21,0,EQUITY
2020-03-16,APYX,Apyx Medical Corporation,2020-03-16T04:00:00.000Z,TNS,-0.19,-0.16,17.1,0,EQUITY
2020-03-16,ARA,"American Renal Associates Holdings, Inc.",2020-03-16T04:00:00.000Z,TNS,-0.13,0.19,246.15,0,EQUITY
2020-03-16,ATCX,"Atlas Technical Consultants, Inc.",2020-03-16T04:00:00.000Z,TNS,,,,0,EQUITY
2020-03-16,ABEO,Abeona Therapeutics Inc.,2020-03-16T04:00:00.000Z,TNS,-0.31,-0.3,3.23,0,EQUITY
2020-03-16,ADES,"Advanced Emissions Solutions, Inc.",2020-03-16T04:00:00.000Z,TNS,0.9,0.49,-45.56,0,EQUITY
2020-03-16,BSTC,BioSpecifics Technologies Corp.,2020-03-16T04:00:00.000Z,TNS,0.94,1.0,6.38,0,EQUITY
2020-03-16,PLSE,"Pulse Biosciences, Inc.",2020-03-16T04:00:00.000Z,TNS,-0.61,-0.66,-8.2,0,EQUITY
2020-03-16,MBIO,"Mustang Bio, Inc.",2020-03-16T04:00:00.000Z,TNS,-0.26,-0.42,-59.7,0,EQUITY
2020-03-16,PBSV,"Pharma-Bio Serv, Inc.",2020-03-16T04:00:00.000Z,TNS,,,,0,EQUITY
2020-03-16,SESN,"Sesen Bio, Inc.",2020-03-16T04:00:00.000Z,TNS,-0.08,-0.32,-285.54,0,EQUITY
2020-03-16,FBIOP,Fortress Biotech Inc,2020-03-16T20:45:10.000Z,TAS,,,,0,EQUITY
2020-03-16,SJT,San Juan Basin Royalty Trust,2020-03-16T14:59:00.000Z,TNS,,,,0,EQUITY
2020-03-16,HBPCF,Helix BioPharma Corp.,2020-03-16T04:00:00.000Z,TNS,,,,0,EQUITY
2020-03-16,KIN,"Kindred Biosciences, Inc.",2020-03-16T04:00:00.000Z,TNS,-0.36,-0.4,-9.59,0,EQUITY
2020-03-16,STRO,"Sutro Biopharma, Inc.",2020-03-16T04:00:00.000Z,TNS,-0.69,-0.64,7.78,0,EQUITY
2020-03-16,FBIO,"Fortress Biotech, Inc.",2020-03-16T04:00:00.000Z,TNS,-0.31,-0.27,12.34,0,EQUITY
2020-03-16,BE,Bloom Energy Corporation,2020-03-16T04:00:00.000Z,TNS,0.01,-0.28,-2433.33,0,EQUITY
2020-03-16,ISDAF,Israel Discount Bank Limited,2020-03-16T04:00:00.000Z,TNS,0.38,0.28,-26.58,0,EQUITY
2020-03-17,CNF,CNFinance Holdings Ltd,2020-03-17T00:00:00.000Z,AMC,,,,0,EQUITY
2020-03-16,CRMD,CorMedix Inc.,2020-03-16T04:00:00.000Z,TNS,-0.24,-0.21,12.5,0,EQUITY
2020-03-16,CPSS,"Consumer Portfolio Services, Inc.",2020-03-16T04:00:00.000Z,TNS,0.08,0.0,-98.8,0,EQUITY
2020-03-16,CVGI,"Commercial Vehicle Group, Inc.",2020-03-16T04:00:00.000Z,TNS,0.19,-0.24,-226.32,0,EQUITY
2020-03-16,OCC,Optical Cable Corporation,2020-03-16T04:00:00.000Z,TNS,,,,0,EQUITY
2020-03-16,CASI,"CASI Pharmaceuticals, Inc.",2020-03-16T04:00:00.000Z,TNS,-0.11,-0.12,-9.09,0,EQUITY
2020-03-16,JVA,"Coffee Holding Co., Inc.",2020-03-16T04:00:00.000Z,TNS,,-0.11,,0,EQUITY
2020-03-16,CRTX,"Cortexyme, Inc.",2020-03-16T04:00:00.000Z,TNS,-0.4,-0.35,11.84,0,EQUITY
2020-03-16,SNBIF,SanBio Company Limited,2020-03-16T04:00:00.000Z,TNS,,-36.44,,0,EQUITY
2020-03-16,TG,Tredegar Corp,2020-03-16T16:30:00.000Z,BMO,,,,0,EQUITY
2020-03-16,CMCTP,CIM Commercial Trust Corp,2020-03-16T16:30:00.000Z,BMO,,,,0,EQUITY
2020-03-16,CRMZ,CreditRiskMonitor.Com Inc,2020-03-16T16:30:00.000Z,BMO,,,,0,EQUITY
2020-03-16,RPAY,Repay Holdings Corporation,2020-03-16T04:00:00.000Z,TNS,0.11,0.2,81.82,0,EQUITY
2020-03-16,HCFT,"Hunt Companies Finance Trust, Inc.",2020-03-16T04:00:00.000Z,TNS,0.1,0.06,-36.84,0,EQUITY
2020-03-16,COOSF,Carbios SAS,2020-03-16T04:00:00.000Z,TNS,,,,0,EQUITY
2020-03-16,ZTO,ZTO Express (Cayman) Inc.,2020-03-16T04:00:00.000Z,TNS,1.93,2.1,8.86,0,EQUITY
2020-03-16,CODA,"Coda Octopus Group, Inc.",2020-03-16T04:00:00.000Z,TNS,0.11,0.13,18.18,0,EQUITY
2020-03-16,TNMAF,Tenma Corporation,2020-03-16T04:00:00.000Z,TNS,,24.25,,0,EQUITY
2020-03-16,UNT,Unit Corporation,2020-03-16T04:00:00.000Z,TNS,-0.25,-0.67,-172.36,0,EQUITY
2020-03-16,COUP,Coupa Software Incorporated,2020-03-16T04:00:00.000Z,TNS,0.05,0.21,303.85,0,EQUITY
2020-03-16,GRNNF,Grand City Properties S.A.,2020-03-16T04:00:00.000Z,TNS,0.25,0.08,-68.0,0,EQUITY
2020-03-16,CMCT,CIM Commercial Trust Corporation,2020-03-16T04:00:00.000Z,TNS,-0.27,-0.79,-192.59,0,EQUITY
2020-03-16,CHMA,"Chiasma, Inc.",2020-03-16T04:00:00.000Z,TNS,-0.24,-0.29,-21.85,0,EQUITY
2020-03-16,CTTOF,"CTT - Correios De Portugal, S.A.",2020-03-16T04:00:00.000Z,TNS,0.06,,,0,EQUITY
2020-03-16,CPRX,"Catalyst Pharmaceuticals, Inc.",2020-03-16T04:00:00.000Z,TNS,0.1,0.08,-22.33,0,EQUITY
2020-03-16,CVSI,"CV Sciences, Inc.",2020-03-16T04:00:00.000Z,TNS,-0.01,-0.07,-775.0,0,EQUITY
2020-03-16,VHC,VirnetX Holding Corp,2020-03-16T04:00:00.000Z,TNS,,,,0,EQUITY
2020-03-16,HZN,Horizon Global Corporation,2020-03-16T04:00:00.000Z,TNS,-0.44,-0.49,-11.36,0,EQUITY
2020-03-16,VUZI,Vuzix Corporation,2020-03-16T04:00:00.000Z,TNS,-0.15,-0.17,-9.68,0,EQUITY
2020-03-16,CWCO,Consolidated Water Co. Ltd.,2020-03-16T04:00:00.000Z,TNS,0.14,0.11,-24.14,0,EQUITY
2020-03-16,SDI,Standard Diversified Inc,2020-03-16T20:32:00.000Z,TAS,,,,0,EQUITY
2020-03-16,DIALF,Dialight plc,2020-03-16T04:00:00.000Z,TNS,,,,0,EQUITY
2020-03-16,TME,Tencent Music Entertainment Group,2020-03-16T04:00:00.000Z,TNS,0.7,0.8,14.94,0,EQUITY
2020-03-16,FCEL,"FuelCell Energy, Inc.",2020-03-16T04:00:00.000Z,TNS,-0.08,-0.2,-150.0,0,EQUITY
2020-03-16,UUUU,Energy Fuels Inc.,2020-03-16T04:00:00.000Z,TNS,-0.06,-0.04,33.33,0,EQUITY
2020-03-17,PME,Pingtan Marine Enterprise Ltd,2020-03-17T00:00:00.000Z,AMC,,,,0,EQUITY
2020-03-16,ERLFF,Entree Resources Ltd.,2020-03-16T04:00:00.000Z,TNS,,,,0,EQUITY
2020-03-16,ESTA,Establishment Labs Holdings Inc.,2020-03-16T04:00:00.000Z,TNS,-0.58,-0.27,53.85,0,EQUITY
2020-03-16,TRCH,"Torchlight Energy Resources, Inc.",2020-03-16T04:00:00.000Z,TNS,-0.01,-0.09,-800.0,0,EQUITY
2020-03-16,REI,"Ring Energy, Inc.",2020-03-16T04:00:00.000Z,TNS,0.14,0.17,24.09,0,EQUITY
2020-03-17,HFFG,Hf Foods Group Inc,2020-03-17T00:00:00.000Z,AMC,,,,0,EQUITY
2020-03-17,FPH,Five Point Holdings LLC,2020-03-17T00:00:00.000Z,AMC,0.06,0.05,-16.67,0,EQUITY
2020-03-17,SVVC,Firsthand Technology Value Fund Inc,2020-03-17T00:00:00.000Z,AMC,,,,0,EQUITY
2020-03-16,LEAF,Leaf Group Ltd.,2020-03-16T04:00:00.000Z,TNS,-0.16,-0.2,-21.21,0,EQUITY
2020-03-16,GALT,"Galectin Therapeutics, Inc.",2020-03-16T04:00:00.000Z,TNS,-0.06,-0.12,-100.0,0,EQUITY
2020-03-16,GEN,"Genesis Healthcare, Inc.",2020-03-16T04:00:00.000Z,TNS,-0.11,-0.1,10.71,0,EQUITY
2020-03-16,VLUTF,Volution Group plc,2020-03-16T04:00:00.000Z,TNS,,,,0,EQUITY
2020-03-16,INXN,InterXion Holding N.V.,2020-03-16T04:00:00.000Z,TNS,0.14,,,0,EQUITY
2020-03-16,TSUSF,Tsuruha Holdings Inc.,2020-03-16T04:00:00.000Z,TNS,153.66,160.19,4.25,0,EQUITY
2020-03-16,HQY,"HealthEquity, Inc.",2020-03-16T04:00:00.000Z,TNS,0.35,0.39,11.11,0,EQUITY
2020-03-16,HUYA,HUYA Inc.,2020-03-16T04:00:00.000Z,TNS,0.96,1.02,6.47,0,EQUITY
2020-03-16,HCHC,"HC2 Holdings, Inc.",2020-03-16T04:00:00.000Z,TNS,-0.25,-0.66,-164.0,0,EQUITY
2020-03-16,XNYIF,Xinyi Solar Holdings Limited,2020-03-16T04:00:00.000Z,TNS,,,,0,EQUITY
2020-03-17,HIL,Hill International Inc,2020-03-17T00:00:00.000Z,AMC,,,,0,EQUITY
2020-03-16,WTRH,Waitr Holdings Inc.,2020-03-16T04:00:00.000Z,TNS,-0.28,-0.28,1.75,0,EQUITY
2020-03-16,MUX,McEwen Mining Inc.,2020-03-16T04:00:00.000Z,TNS,-0.02,-0.07,-250.0,0,EQUITY
2020-03-16,YY,JOYY Inc.,2020-03-16T04:00:00.000Z,TNS,6.47,6.7,3.59,0,EQUITY
2020-03-16,WFTUF,Weatherford International PLC,2020-03-16T12:30:00.000Z,TAS,,,,0,EQUITY
2020-03-16,IDEX,"Ideanomics, Inc.",2020-03-16T04:00:00.000Z,TNS,,,,0,EQUITY
2020-03-16,IMUX,"Immunic, Inc.",2020-03-16T04:00:00.000Z,TNS,-0.76,-0.56,26.32,0,EQUITY
2020-03-16,TSQ,"Townsquare Media, Inc.",2020-03-16T04:00:00.000Z,TNS,0.25,,,0,EQUITY
2020-03-16,RDIB,Reading International Inc,2020-03-16T14:59:00.000Z,TNS,,,,0,EQUITY
2020-03-17,RMNI,Rimini Street Inc,2020-03-17T00:00:00.000Z,AMC,0.08,0.05,-37.5,0,EQUITY
2020-03-16,LOGC,"LogicBio Therapeutics, Inc.",2020-03-16T04:00:00.000Z,TNS,-0.49,-0.51,-3.24,0,EQUITY
2020-03-16,SPRO,"Spero Therapeutics, Inc.",2020-03-16T04:00:00.000Z,TNS,-1.08,-1.32,-22.0,0,EQUITY
2020-03-16,TPTX,"Turning Point Therapeutics, Inc.",2020-03-16T04:00:00.000Z,TNS,-0.64,-0.58,9.09,0,EQUITY
2020-03-16,TRVI,"Trevi Therapeutics, Inc.",2020-03-16T04:00:00.000Z,TNS,-0.51,,,0,EQUITY
2020-03-16,STRS,Stratus Properties Inc,2020-03-16T16:30:00.000Z,BMO,,,,0,EQUITY
2020-03-16,SDGR,"Schrodinger, Inc.",2020-03-16T04:00:00.000Z,TNS,-0.26,-1.11,-326.92,0,EQUITY
2020-03-17,MICR,Micron Solutions Inc,2020-03-17T00:00:00.000Z,AMC,,,,0,EQUITY
2020-03-16,SNES,"SenesTech, Inc.",2020-03-16T04:00:00.000Z,TNS,-1.7,-2.09,-22.94,0,EQUITY
2020-03-16,ONCT,"Oncternal Therapeutics, Inc.",2020-03-16T04:00:00.000Z,TNS,,-0.27,,0,EQUITY
2020-03-16,ONCS,OncoSec Medical Incorporated,2020-03-16T04:00:00.000Z,TNS,-0.48,-1.27,-161.86,0,EQUITY
2020-03-16,XBIT,XBiotech Inc.,2020-03-16T04:00:00.000Z,TNS,-0.15,14.59,9826.67,0,EQUITY
2020-03-16,KLR,Kaleyra Inc,2020-03-16T13:00:00.000Z,TAS,,,,0,EQUITY
2020-03-16,KOD,Kodiak Sciences Inc.,2020-03-16T04:00:00.000Z,TNS,-0.35,-0.4,-15.27,0,EQUITY
2020-03-16,INWK,"InnerWorkings, Inc.",2020-03-16T04:00:00.000Z,TNS,0.04,-0.01,-127.03,0,EQUITY
2020-03-16,WFTLF,Weatherford International plc,2020-03-16T04:00:00.000Z,TNS,,,,0,EQUITY
2020-03-16,LWLG,Lightwave Logic Inc,2020-03-16T14:59:00.000Z,TNS,,,,0,EQUITY
2020-03-16,TRXC,"TransEnterix, Inc.",2020-03-16T04:00:00.000Z,TNS,-0.62,-0.83,-33.87,0,EQUITY
2020-03-16,XPEL,"XPEL, Inc.",2020-03-16T04:00:00.000Z,TNS,0.1,0.17,70.0,0,EQUITY
2020-03-16,INUV,"Inuvo, Inc.",2020-03-16T04:00:00.000Z,TNS,-0.02,-0.02,0.0,0,EQUITY
2020-03-16,MRNS,"Marinus Pharmaceuticals, Inc.",2020-03-16T04:00:00.000Z,TNS,-0.21,-0.25,-19.62,0,EQUITY
2020-03-16,RDI,"Reading International, Inc.",2020-03-16T04:00:00.000Z,TNS,0.06,-1.25,-2218.64,0,EQUITY
2020-03-16,LPTX,"Leap Therapeutics, Inc.",2020-03-16T04:00:00.000Z,TNS,-0.32,-0.33,-3.77,0,EQUITY
2020-03-16,NCFFF,Northcliff Resources Ltd.,2020-03-16T04:00:00.000Z,TNS,,,,0,EQUITY
2020-03-16,MAGS,Magal Security Systems Ltd,2020-03-16T16:30:00.000Z,BMO,,,,0,EQUITY
2020-03-16,NIU,Niu Technologies,2020-03-16T04:00:00.000Z,TNS,0.5,0.89,79.8,0,EQUITY
2020-03-16,WKRCF,Wacker Neuson SE,2020-03-16T04:00:00.000Z,TNS,0.03,0.12,300.0,0,EQUITY
2020-03-16,PVL,Permianville Royalty Trust,2020-03-16T04:00:00.000Z,TNS,0.04,0.0,-100.0,0,EQUITY
2020-03-16,NDTAF,,2020-03-16T04:00:00.000Z,TNS,,,,0,EQUITY
2020-03-16,MGJNF,,2020-03-16T04:00:00.000Z,TNS,83.08,,,0,EQUITY
2020-03-17,VLKPF,Volkswagen AG,2020-03-17T04:00:00.000Z,TNS,6.06,5.35,-11.67,0,EQUITY
2020-03-17,ANFGF,Antofagasta plc,2020-03-17T04:00:00.000Z,TNS,0.51,,,0,EQUITY
2020-03-17,CZAVF,"CEZ, a. s.",2020-03-17T04:00:00.000Z,TNS,,,,0,EQUITY
2020-03-17,ADUS,Addus HomeCare Corporation,2020-03-17T04:00:00.000Z,TNS,0.67,0.73,9.61,0,EQUITY
2020-03-17,ANCUF,Alimentation Couche-Tard Inc.,2020-03-17T04:00:00.000Z,TNS,0.43,0.52,20.93,0,EQUITY
2020-03-17,MNHFF,Mayr-Melnhof Karton AG,2020-03-17T04:00:00.000Z,TNS,,,,0,EQUITY
2020-03-17,AGZNF,Aegean Airlines S.A.,2020-03-17T04:00:00.000Z,TNS,,,,0,EQUITY
2020-03-17,ANCN,Anchiano Therapeutics Ltd,2020-03-17T04:00:00.000Z,TNS,-0.12,1.95,1660.0,0,EQUITY
2020-03-17,VNRGF,Vienna Insurance Group AG,2020-03-17T04:00:00.000Z,TNS,0.42,0.23,-45.24,0,EQUITY
2020-03-17,ABEO,Abeona Therapeutics Inc,2020-03-17T16:30:00.000Z,BMO,-0.31,-0.3,3.23,0,EQUITY
2020-03-17,PTPIF,PT. Chandra Asri Petrochemical Tbk,2020-03-17T04:00:00.000Z,TNS,,0.0,,0,EQUITY
2020-03-17,SAN,"Banco Santander, S.A.",2020-03-17T04:00:00.000Z,TNS,,,,0,EQUITY
2020-03-17,CUE,Cue Biopharma Inc,2020-03-17T20:30:00.000Z,TAS,-0.45,-0.36,20.0,0,EQUITY
2020-03-18,CUE,Cue Biopharma Inc,2020-03-18T00:00:00.000Z,AMC,-0.45,-0.36,20.0,0,EQUITY
2020-03-17,BAX,Baxter International Inc.,2020-03-17T04:00:00.000Z,TNS,0.88,0.97,10.1,0,EQUITY
2020-03-17,BBEDF,Beter Bed Holding N.V.,2020-03-17T04:00:00.000Z,TNS,,,,0,EQUITY
2020-03-17,BPOSF,bpost SA/NV,2020-03-17T04:00:00.000Z,TNS,0.19,0.14,-26.32,0,EQUITY
2020-03-17,BILI,Bilibili Inc.,2020-03-17T04:00:00.000Z,TNS,-0.97,-1.01,-3.8,0,EQUITY
2020-03-17,LOAN,"Manhattan Bridge Capital, Inc.",2020-03-17T04:00:00.000Z,TNS,0.12,0.12,4.35,0,EQUITY
2020-03-17,NGM,"NGM Biopharmaceuticals, Inc.",2020-03-17T04:00:00.000Z,TNS,-0.27,-0.24,10.11,0,EQUITY
2020-03-18,NTN,NTN Buzztime Inc,2020-03-18T00:00:00.000Z,AMC,,,,0,EQUITY
2020-03-17,DBI,Designer Brands Inc.,2020-03-17T04:00:00.000Z,TNS,-0.07,-0.05,26.47,0,EQUITY
2020-03-17,CRLFF,Cardinal Energy Ltd.,2020-03-17T04:00:00.000Z,TNS,0.02,-0.13,-750.0,0,EQUITY
2020-03-17,FTRCQ,Frontier Communications Corp,2020-03-17T20:57:00.000Z,TAS,,,,0,EQUITY
2020-03-17,DL,China Distance Education Holdings Limited,2020-03-17T04:00:00.000Z,TNS,-0.07,-0.01,87.14,0,EQUITY
2020-03-17,MIK,"The Michaels Companies, Inc.",2020-03-17T04:00:00.000Z,TNS,1.25,1.26,1.04,0,EQUITY
2020-03-17,CHLLF,China Literature Limited,2020-03-17T04:00:00.000Z,TNS,,,,0,EQUITY
2020-03-17,CRTX,Cortexyme Inc,2020-03-17T16:30:00.000Z,BMO,-0.4,-0.35,12.5,0,EQUITY
2020-03-17,KODK,Eastman Kodak Co,2020-03-17T20:15:00.000Z,TAS,,,,0,EQUITY
2020-03-17,PFMT,Performant Financial Corporation,2020-03-17T04:00:00.000Z,TNS,-0.03,0.03,200.0,0,EQUITY
2020-03-18,LTBR,Lightbridge Corp,2020-03-18T00:00:00.000Z,AMC,,,,0,EQUITY
2020-03-17,CHVKF,"China Vanke Co., Ltd.",2020-03-17T04:00:00.000Z,TNS,,,,0,EQUITY
2020-03-17,DRIO,DarioHealth Corp.,2020-03-17T04:00:00.000Z,TNS,-1.02,-7.72,-656.86,0,EQUITY
2020-03-17,FDX,FedEx Corporation,2020-03-17T04:00:00.000Z,TNS,1.41,1.41,0.14,0,EQUITY
2020-03-17,IRMTF,Information Services Corporation,2020-03-17T04:00:00.000Z,TNS,0.2,0.42,110.0,0,EQUITY
2020-03-17,PGR,Progressive Corp,2020-03-17T13:02:41.000Z,TAS,1.16,1.18,1.72,0,EQUITY
2020-03-17,SHRG,Sharing Services Global Corp,2020-03-17T14:59:00.000Z,TNS,,,,0,EQUITY
2020-03-17,FTR,Frontier Communications Corp,2020-03-17T20:57:00.000Z,TAS,-0.45,-1.54,-242.22,0,EQUITY
2020-03-17,BKBEF,Pipestone Energy Corp.,2020-03-17T04:00:00.000Z,TNS,0.0,-0.07,-2433.33,0,EQUITY
2020-03-17,PLCE,"The Children's Place, Inc.",2020-03-17T04:00:00.000Z,TNS,1.57,1.85,17.53,0,EQUITY
2020-03-17,DFFN,Diffusion Pharmaceuticals Inc.,2020-03-17T04:00:00.000Z,TNS,-0.13,-0.11,18.52,0,EQUITY
2020-03-17,LE,"Lands' End, Inc.",2020-03-17T04:00:00.000Z,TNS,0.78,0.78,0.65,0,EQUITY
2020-03-17,WPRT,Westport Fuel Systems Inc.,2020-03-17T04:00:00.000Z,TNS,0.01,0.0,-100.0,0,EQUITY
2020-03-18,GRIF,Griffin Industrial Realty Inc,2020-03-18T00:00:00.000Z,AMC,,,,0,EQUITY
2020-03-17,SLGD,Scott's Liquid Gold Inc,2020-03-17T16:30:00.000Z,BMO,,,,0,EQUITY
2020-03-17,GEVO,"Gevo, Inc.",2020-03-17T04:00:00.000Z,TNS,-0.53,-0.5,5.66,0,EQUITY
2020-03-17,MDXG,"MiMedx Group, Inc.",2020-03-17T04:00:00.000Z,TNS,0.11,0.38,245.45,0,EQUITY
2020-03-17,HDS,"HD Supply Holdings, Inc.",2020-03-17T04:00:00.000Z,TNS,0.56,0.64,15.32,0,EQUITY
2020-03-17,YIN,Yintech Investment Holdings Limited,2020-03-17T04:00:00.000Z,TNS,,,,0,EQUITY
2020-03-17,TERP,"TerraForm Power, Inc.",2020-03-17T04:00:00.000Z,TNS,-0.01,-0.36,-2471.43,0,EQUITY
2020-03-17,MDB,"MongoDB, Inc.",2020-03-17T04:00:00.000Z,TNS,-0.28,-0.25,10.07,0,EQUITY
2020-03-18,LCTC,Lifeloc Technologies Inc,2020-03-18T00:00:00.000Z,AMC,,,,0,EQUITY
2020-03-17,SMAR,Smartsheet Inc.,2020-03-17T04:00:00.000Z,TNS,-0.16,-0.13,19.25,0,EQUITY
2020-03-17,SSKN,"STRATA Skin Sciences, Inc.",2020-03-17T04:00:00.000Z,TNS,-0.02,0.0,86.96,0,EQUITY
2020-03-17,TAPM,"Tapinator, Inc.",2020-03-17T04:00:00.000Z,TNS,,,,0,EQUITY
2020-03-17,SEEL,"Seelos Therapeutics, Inc.",2020-03-17T04:00:00.000Z,TNS,-0.16,-0.27,-63.64,0,EQUITY
2020-03-17,XP,XP Inc.,2020-03-17T04:00:00.000Z,TNS,0.42,0.82,96.64,0,EQUITY
2020-03-17,NVUS,"Novus Therapeutics, Inc.",2020-03-17T04:00:00.000Z,TNS,-0.26,-0.32,-23.08,0,EQUITY
2020-03-17,KGHPF,KGHM Polska Miedz S.A.,2020-03-17T04:00:00.000Z,TNS,1.8,-1.22,-167.97,0,EQUITY
2020-03-18,OCQLF,01 Communique Laboratory Inc.,2020-03-18T04:00:00.000Z,TNS,,,,0,EQUITY
2020-03-18,ONEM,"1Life Healthcare, Inc.",2020-03-18T04:00:00.000Z,TNS,-0.14,-1.03,-651.82,0,EQUITY
2020-03-18,ETNB,"89bio, Inc.",2020-03-18T04:00:00.000Z,TNS,-0.94,-2.58,-173.59,0,EQUITY
2020-03-18,ALEAF,Aleafia Health Inc.,2020-03-18T04:00:00.000Z,TNS,,,,0,EQUITY
2020-03-18,OEZVF,VERBUND AG,2020-03-18T04:00:00.000Z,TNS,0.28,,,0,EQUITY
2020-03-18,RAIFF,Raiffeisen Bank International AG,2020-03-18T04:00:00.000Z,TNS,0.9,1.02,13.33,0,EQUITY
2020-03-18,ASLN,ASLAN Pharmaceuticals Limited,2020-03-18T04:00:00.000Z,TNS,-0.17,-0.9,-429.41,0,EQUITY
2020-03-18,JGHAF,Jungheinrich Aktiengesellschaft,2020-03-18T04:00:00.000Z,TNS,0.24,0.44,83.33,0,EQUITY
2020-03-18,MPSYF,MorphoSys AG,2020-03-18T04:00:00.000Z,TNS,-1.29,-1.59,-23.45,0,EQUITY
2020-03-18,WHTCF,WashTec AG,2020-03-18T04:00:00.000Z,TNS,0.92,0.79,-14.13,0,EQUITY
2020-03-18,ACMR,"ACM Research, Inc.",2020-03-18T04:00:00.000Z,TNS,0.1,0.23,142.11,0,EQUITY
2020-03-18,AANNF,Aroundtown SA,2020-03-18T04:00:00.000Z,TNS,0.1,,,0,EQUITY
2020-03-18,AUG,Auryn Resources Inc.,2020-03-18T04:00:00.000Z,TNS,-0.03,-0.03,0.0,0,EQUITY
2020-03-18,SBOEF,Schoeller-Bleckmann Oilfield Equipment Aktiengesellschaft,2020-03-18T04:00:00.000Z,TNS,,,,0,EQUITY
2020-03-18,MREOF,DEMIRE Deutsche Mittelstand Real Estate AG,2020-03-18T04:00:00.000Z,TNS,,,,0,EQUITY
2020-03-18,PTZIF,Patrizia AG,2020-03-18T04:00:00.000Z,TNS,,,,0,EQUITY
2020-03-18,BAMXF,Bayerische Motoren Werke Aktiengesellschaft,2020-03-18T04:00:00.000Z,TNS,2.82,2.1,-25.71,0,EQUITY
2020-03-18,ACER,Acer Therapeutics Inc.,2020-03-18T04:00:00.000Z,TNS,-0.48,-0.51,-5.81,0,EQUITY
2020-03-18,DEUZF,DEUTZ Aktiengesellschaft,2020-03-18T04:00:00.000Z,TNS,,,,0,EQUITY
2020-03-18,BYMOF,Bayerische Motoren Werke Aktiengesellschaft,2020-03-18T04:00:00.000Z,TNS,2.82,2.1,-25.71,0,EQUITY
2020-03-18,ARQT,"Arcutis Biotherapeutics, Inc.",2020-03-18T04:00:00.000Z,TNS,-9.21,-6.18,32.9,0,EQUITY
2020-03-18,ALO,Alio Gold Inc.,2020-03-18T04:00:00.000Z,TNS,0.0,-0.08,-1500.0,0,EQUITY
2020-03-18,ARCO,Arcos Dorados Holdings Inc.,2020-03-18T04:00:00.000Z,TNS,0.08,0.18,133.77,0,EQUITY
2020-03-18,AOHLF,Autohellas S.A.,2020-03-18T04:00:00.000Z,TNS,,,,0,EQUITY
2020-03-18,RNMBF,Rheinmetall AG,2020-03-18T04:00:00.000Z,TNS,3.12,4.0,28.16,0,EQUITY
2020-03-19,BMNM,Bimini Capital Management Inc,2020-03-19T00:00:00.000Z,AMC,,,,0,EQUITY
2020-03-18,BIXT,"Bioxytran, Inc.",2020-03-18T04:00:00.000Z,TNS,,,,0,EQUITY
2020-03-18,BYDGF,Boyd Group Services Inc.,2020-03-18T04:00:00.000Z,TNS,1.22,1.25,2.46,0,EQUITY
2020-03-18,FIVE,"Five Below, Inc.",2020-03-18T04:00:00.000Z,TNS,1.95,1.97,1.18,0,EQUITY
2020-03-18,BIOYF,BioSyent Inc.,2020-03-18T04:00:00.000Z,TNS,0.09,0.08,-5.88,0,EQUITY
2020-03-18,SONN,Sonnet Biotherapeutics Holdings Inc,2020-03-18T22:01:00.000Z,TAS,,,,0,EQUITY
2020-03-18,TLRD,"Tailored Brands, Inc.",2020-03-18T04:00:00.000Z,TNS,-0.53,-0.46,14.02,0,EQUITY
2020-03-18,BRSLF,Barsele Minerals Corp.,2020-03-18T04:00:00.000Z,TNS,,,,0,EQUITY
2020-03-18,BBI,"Brickell Biotech, Inc.",2020-03-18T04:00:00.000Z,TNS,,-1.37,,0,EQUITY
2020-03-18,BURG,Sonnet Biotherapeutics Holdings Inc,2020-03-18T22:01:00.000Z,TAS,,,,0,EQUITY
2020-03-18,BZUN,Baozun Inc.,2020-03-18T04:00:00.000Z,TNS,3.19,2.71,-15.02,0,EQUITY
2020-03-18,MDRPF,Midas Gold Corp.,2020-03-18T04:00:00.000Z,TNS,,-0.04,,0,EQUITY
2020-03-18,CNPRF,Condor Petroleum Inc.,2020-03-18T04:00:00.000Z,TNS,-0.04,-0.12,-200.0,0,EQUITY
